path,git_blob_hash,git_mode,tags,discovery_signals,source_paths
.agent/practice-core/decision-records/PDR-080-coordination-event-absorption-is-signal-driven.md,afd182ad5340239cdee5ddfdf573bd51c380ae5e,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-081-curator-role-and-substrate-care-lane.md,a2ed80c8846de40296db301685e64f295f34db5a,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-082-n2-collaboration-mode.md,70c90bca02b578c4440e43686bb95ef07f43c229,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-083-director-pure-direction-only-boundary.md,b2a9fb91adc73e63e2327ac553ea9a5913e63784,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-084-owner-action-is-not-a-cure.md,639bd530200c96221fd69282a40036ae83e0d309,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-085-definition-of-delivery.md,043d8fb41a50222f898d14d0973bf100bc2b6e27,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-087-tdd-as-design.md,98e2a673de3e4bb0c8974a4efe586c130da9860b,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-088-reviewers-carry-doctrine.md,ecc8800baaa6faa738f0379a476c88102a20067c,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-089-conservation-reflex-external-check.md,f9b783839ea44ba8718df5b8c7864c4b14c37c10,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-090-one-law-three-faces.md,abb775db98131bb174586602374b10c41cde0ac6,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-091-precedence-is-not-approval.md,c4574e65741fb1c33933724e8c0729db34a5226e,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-092-mechanical-firing-moments-over-vigilance-clauses.md,ba70a6a8f4558e71e7a6fec91660eccfbe048e17,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-093-self-correcting-measurable-deliverables.md,73d21c01f3b98a905f9d9af09fc256d7d9477cb5,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-094-coordination-event-rotation-is-class-tiered-archive-not-delete.md,e15755ed8a3dfc190de8da40e76cdc1c0b178e0f,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-095-collaboration-is-multi-dimensional.md,2365c440f202ce67975d269b4bc4a95da9fd6bef,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-096-bring-the-iceberg-transplant-completeness.md,d322cdeaa36305ae8b72c183f62f194a8f0cfab3,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-097-dependency-currency-for-a-types-codegen-library.md,54e847795e5927f22a041cd3dea041a7d734e589,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-100-decision-debt-as-a-first-class-pillar.md,d2216efce686bff56c1bdd5ffa3d3de44bdef7ce,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-105-reference-direction-invariants.md,52b1c41013dab84890e418387146309d04d840ca,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-115-naming-openly-licensed-external-sources.md,c91641512d0048022c61e0efd6f14e588c7b79ba,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-122-agentic-judgment-pipelines.md,f90348a4c5eb37582863b47c38afb6502d6a57ac,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-124-multi-agent-audit-harness.md,b6200dbcf5a94007d9cb23139df48edb2b3e55e9,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-125-inter-practice-collaboration-protocol.md,1c567ab094da4360e89012e35c5db77f3c398153,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-130-two-speed-learning.md,8eba04d0df7b127258c1ed9238ea4a9d33540b1f,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-132-changeset-health-round-budgets-bind-at-authoring-time.md,aedbd645ecd6806b1a2f60ce6ccfff3f54a9fd08,100644,document-like,document-extension,
.agent/practice-core/decision-records/PDR-134-knowledge-strata-carriers-and-the-concept-layer.md,5e39a9f72015d1a9b7512cd941b0868619ab0a70,100644,document-like,document-extension,
.agent/practice-core/decision-records/README.md,5e8f5e637959d059ed46c2035c928e08a5546821,100644,document-like,document-extension,
.agent/practice-core/incoming/.gitkeep,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,100644,ordinary-undecided,,
.agent/practice-core/index.md,5698d6297d9487bf5b7179abda8349128876cb9b,100644,document-like,document-extension,
.agent/practice-core/practice-bootstrap.md,2c1a253c381037a3dc825b49953649b90f6ceb1a,100644,document-like,document-extension,
.agent/practice-core/practice-lineage.md,45034d14b3f9247e4a5a8995315ab42a6bc9cef0,100644,document-like,document-extension,
.agent/practice-core/practice-verification.md,3b16a934906fe8e80bcab79bba57cbbc0782d9b0,100644,document-like,document-extension,
.agent/practice-core/practice.md,d546303cdec5714b56bf3e7d701bcdf6f0458ab2,100644,document-like,document-extension,
.agent/practice-core/provenance.yml,40da41d3b7d6eea225b94a1623d48e2b6478c1be,100644,ordinary-undecided,,
.agent/practice-index.md,1f756a68844ddcd63545b701750eb729e268ca14,100644,document-like,document-extension,
.agent/prompts/agentic-engineering/dedicated-consolidation-session.md,2656d798e90a1e0b04a7c461ed8b70c1bd0aa5b1,100644,document-like,document-extension,
.agent/prompts/agentic-engineering/team-session-opener.prompt.md,02952df9afeaae7821b2692d7006cf450f05e44b,100644,document-like,document-extension,
.agent/prompts/agentic-engineering/transplant-team-2026-06-20.prompt.md,180aed73de4dcbabe2519cca80919e5784fd6956,100644,document-like,document-extension,
.agent/prompts/session-continuation.prompt.md,66aa49d9fc940902ec6e68d04b70ccd64090308e,100644,document-like,document-extension,
.agent/reference/arc-rapid-communication.md,de78d0698c7a7cd8377734ce5bdac7074efc0606,100644,document-like,document-extension,
.agent/reference/grammar-of-thinking.md,cd56ab7630ce53e227469c17c50c52bc6c8d2691,100644,document-like,document-extension,
.agent/reference/json-schema-2020-12/json-schema-core.txt,2bf93ba506e6688b2bb5c6d04849899aa59ff7ef,100644,document-like,document-extension,
.agent/reference/json-schema-2020-12/json-schema-validation.txt,3098f962c7d277239d4d63af9e34ae89aa9bef50,100644,document-like,document-extension,
.agent/reference/mcp/mcp-docs-for-agents.md,5cf5aa58c98f6e03d9e8ba0dce35dc7c6692a30a,100644,document-like,document-extension,
.agent/reference/mcp/mcp-typescript-sdk-readme.md,321404f5202c91f659949ad5b3a978d28412513a,100644,document-like,document-extension,
.agent/reference/openapi-zod-client-emitter-migration.md,327aae8689c2fc5e4c55bd6b4089621e95d99963,100644,document-like,document-extension,
.agent/reference/openapi_schema/openapi_3_0_x_schema.json,c51708a64243ae7a897fc882b1857dd587dc5d5d,100644,embedded-candidate,configuration-documentation-keyword,
.agent/reference/openapi_schema/openapi_3_1_x_schema_dialect.json,bfcab856ac51325137672b2f75a0555d78170bbb,100644,embedded-candidate,configuration-documentation-keyword,
.agent/reference/openapi_schema/openapi_3_1_x_schema_meta.json,fd287f629dbc8041a0c287ab8637b66a155c5049,100644,embedded-candidate,configuration-documentation-keyword,
.agent/reference/openapi_schema/openapi_3_1_x_schema_with_validation.json,901f8c3558b0da3027ffde1afd46628c99b3c42e,100644,embedded-candidate,configuration-documentation-keyword,
.agent/reference/openapi_schema/openapi_3_1_x_schema_without_validation.json,c4c1cabc3e45be9aa94b72698b9b9b57a866ab06,100644,embedded-candidate,configuration-documentation-keyword,
.agent/reference/openapi_schema/openapi_3_2_x_schema_dialect.json,9598a0833c2993c3e4f8c99c973018e9c9ccc743,100644,embedded-candidate,configuration-documentation-keyword,
.agent/reference/openapi_schema/openapi_3_2_x_schema_meta.json,7e37c47066caa604bc705a4d2dd90dd2f56f862f,100644,embedded-candidate,configuration-documentation-keyword,
.agent/reference/openapi_schema/openapi_3_2_x_schema_with_validation.json,009847d32ed34c2a4ba0523413e20be0638cd1c8,100644,embedded-candidate,configuration-documentation-keyword,
.agent/reference/openapi_schema/openapi_3_2_x_schema_without_validation.json,1ab8a1281413e27c808c630e613b6ca7e6291760,100644,embedded-candidate,configuration-documentation-keyword,
.agent/reference/reference1.eslint.config.ts,ba9980c9c036a963f582e6b9ac18f341a60eaa97,100644,embedded-candidate,documentation-comment-marker,
.agent/reference/reference2.eslint.config.ts,b3cfd043842dadc4013c0ce44d8d2364e1b943a3,100644,embedded-candidate,documentation-comment-marker,
.agent/reference/skill-composition.md,bd9050b91957d052524665c0f9fc805b5eb19d3f,100644,document-like,document-extension,
.agent/reference/zod-3-to-4-migration-docs.md,e7e77a1b8dc2e11af90fa8bc3c25c84cc005d188,100644,document-like,document-extension,
.agent/reference/zod4-advanced-features-research.md,b4c0ae9b24b9f1d96a82f459a9cc1b235377be71,100644,document-like,document-extension,
.agent/report/castr-completeness-losslessness-proof-programme-2026-08-21.md,1c85522aafc75dfc47aef2bb80b19015a3cec211,100644,document-like,document-extension,
.agent/report/initial-review/00-executive-summary.md,c07a4dfdaa9cf99d0e87cdd18ac51b2e0a144a16,100644,document-like,document-extension,
.agent/report/initial-review/01-methodology-and-verification.md,ea110006684d0a66627dd4c54ab2223161e08820,100644,document-like,document-extension,
.agent/report/initial-review/02-findings-critical.md,67f32d73c676b09f9e074976853c01691369af30,100644,document-like,document-extension,
.agent/report/initial-review/03-findings-high.md,cc84706bc741cc8824400c8a98c400f6d715657c,100644,document-like,document-extension,
.agent/report/initial-review/04-findings-medium.md,23b3c4ae46d03c8c3fc5c55182707aee8b208a37,100644,document-like,document-extension,
.agent/report/initial-review/05-findings-low-and-nit.md,cbc843701fa1892ffccebd7d48f0c7979c7bc191,100644,document-like,document-extension,
.agent/report/initial-review/06-doctrine-conformance.md,47467f9d04967c0b5e6ba966279de1ab3aadf8ac,100644,document-like,document-extension,
.agent/report/initial-review/07-test-quality-and-proof-gaps.md,6ee96150ebbba48b522c346708791bdfa23788e0,100644,document-like,document-extension,
.agent/report/initial-review/08-rejected-and-downgraded.md,729b24200a797884f94ff980a56fd491e9f0f5fc,100644,document-like,document-extension,
.agent/report/initial-review/09-remediation-roadmap.md,e7275c253c45da2ab280ae92652da664845d9ecc,100644,document-like,document-extension,
.agent/report/initial-review/10-complete-inventory.md,3c08355cff4935ea266b0ab3e350704a15e6ffed,100644,document-like,document-extension,
.agent/report/initial-review/11-plans-reconciliation.md,e03c47bd265743ba78760d61295abcfdb699ab43,100644,document-like,document-extension,
.agent/report/initial-review/README.md,fa490a801149547bbede448582136daa676d930e,100644,document-like,document-extension,
.agent/report/initial-review/appendix-A-reproductions.md,dc2794e7633665ee41d38a43b4b9db13ef628f05,100644,document-like,document-extension,
.agent/report/wide-deep-review-2026-07-04.md,31514ede27ce95fabbb4ceabc6b292c2bafa05c8,100644,document-like,document-extension,
.agent/research/architecture-review-packs/README.md,b065efa7eee2a227319138965ed216aa8caf0b91,100644,document-like,document-extension,
.agent/research/architecture-review-packs/cross-pack-triage.md,e60da7093dcebed6b4cf92200daf4b0bd24b9a17,100644,document-like,document-extension,
.agent/research/architecture-review-packs/pack-1-boundary-integrity-and-public-surface.md,aba92fd5a74398818861d3e84fd8f76b64c39486,100644,document-like,document-extension,
.agent/research/architecture-review-packs/pack-2-canonical-ir-truth-and-runtime-validation.md,622b2c0b0a8b0a1e3f94eb10bca8c7c3e1b1226d,100644,document-like,document-extension,
.agent/research/architecture-review-packs/pack-3-openapi-architecture.md,ff47e763b49ab6009a7bfd2dfbee9ba10b4250a5,100644,document-like,document-extension,
.agent/research/architecture-review-packs/pack-4-json-schema-architecture.md,f4812bb0a54b2da959d94b8097b60bd7566010d8,100644,document-like,document-extension,
.agent/research/architecture-review-packs/pack-5-zod-architecture.md,c96fde472d8ab5cc52a7046b086f52713e8db68f,100644,document-like,document-extension,
.agent/research/architecture-review-packs/pack-6-context-mcp-rendering-and-generated-surface.md,a0029563378946d8412760b418a7fb167a3a3be4,100644,document-like,document-extension,
.agent/research/architecture-review-packs/pack-7-proof-system-and-durable-doctrine.md,f93a66aaa3e084d0d3c7d67071a2eb7ed87d101e,100644,document-like,document-extension,
.agent/research/concept-exploration-practice-transfer-2026-07.md,a975b94d0370e0109965d8e99f42756c084cd254,100644,document-like,document-extension,
.agent/research/eslint-max-files-per-dir.md,9db1da1ae96f1e329a64cba7423e8706ba8a7f79,100644,document-like,document-extension,
.agent/research/feature-parity/enhancement-scope.md,aa45b4e9bb45def114fc489d3653d48e5d647899,100644,document-like,document-extension,
.agent/research/feature-parity/fixtures-and-validation.md,4831aad9b42a55e74bd5cdbe32d610a80828d41a,100644,document-like,document-extension,
.agent/research/feature-parity/gap-matrix.md,6dde9916556a693538ec4e32dcc1fc4c0a430a71,100644,document-like,document-extension,
.agent/research/feature-parity/plan-overview.md,86801b038d36b35593565e71f400fde5d11b046f,100644,document-like,document-extension,
.agent/research/feature-parity/plans-review.md,8cf0ce14a3deda8f6a15ab6be307c2f19206492e,100644,document-like,document-extension,
.agent/research/feature-parity/research-notes.md,247d65debac10a279bbea80f98ff39bf1b367c63,100644,document-like,document-extension,
.agent/research/hono-zod-openapi/notes.md,c3ed36278ae98a56024e4478d73e595ba74f80f8,100644,document-like,document-extension,
.agent/research/hono-zod-validator/notes.md,1adaf8816724d200455e5361e7f2c2fa05fe0625,100644,document-like,document-extension,
.agent/research/multiformat-target-support.md,4d3bd2fec32b2820a812c69b3da518dfdf71560b,100644,document-like,document-extension,
.agent/research/oak-open-curriculum-sdk/castr-requests/README.md,ddf037ee10dd03354129aa4fd2337cde2eac9a77,100644,document-like,document-extension,
.agent/research/oak-open-curriculum-sdk/castr-requests/api-schema-original-3.1.json,c73ef2addb1d4faecf1bad71d8e0e230ded584dd,100644,embedded-candidate,configuration-documentation-keyword,
.agent/research/oak-open-curriculum-sdk/castr-requests/api-schema-original.json,7799d9ba474cedaca56b7ad42e61fff38a711160,100644,embedded-candidate,configuration-documentation-keyword,
.agent/research/oak-open-curriculum-sdk/castr-requests/api-schema-sdk-3.1.json,32f68fa66f6605c9f7ab399487fdc3b33f32105d,100644,embedded-candidate,configuration-documentation-keyword,
.agent/research/oak-open-curriculum-sdk/castr-requests/api-schema-sdk.json,07f14e855c42eb081c964e64c5fb3764d945d1f1,100644,embedded-candidate,configuration-documentation-keyword,
.agent/research/oak-open-curriculum-sdk/castr-requests/castr-bundle.sample.json,4728c7f1b55b58accba308bb8a5aa571f352aab6,100644,ordinary-undecided,,
.agent/research/oak-open-curriculum-sdk/castr-requests/castr-bundle.schema.json,7a490822ded263318151e02d082ea463298ee6f7,100644,embedded-candidate,configuration-documentation-keyword,
.agent/research/oak-open-curriculum-sdk/castr-requests/expected-outputs.md,7a9ac90c52be7a1eec5647ddeae9119faf350937,100644,document-like,document-extension,
.agent/research/oak-open-curriculum-sdk/castr-requests/oak-principles.md,13f0932eabff7d3c19407688ec6797f3c5dcc9bb,100644,document-like,document-extension,
.agent/research/oak-open-curriculum-sdk/castr-requests/verify-castr-fixtures.ts,285da41e3d2179d227240e2bed002856b9d7b733,100644,embedded-candidate,documentation-comment-marker,
.agent/research/oak-open-curriculum-sdk/example-oak-sdk-output-ts-metadata.ts,e7cf79517d87d24d7e356fcff3db9e13454826d9,100644,embedded-candidate,documentation-comment-marker,
.agent/research/oak-open-curriculum-sdk/oak-castr-integration-report.md,a74a022fc291edc0c5b3ba08f95c47082c3ae7c1,100644,document-like,document-extension,
.agent/research/oak-open-curriculum-sdk/oak-support-plan.md,632d10d7c3806365598dc0020294d5fffc35b21a,100644,document-like,document-extension,
.agent/research/oak-openapi/notes.md,f3be1c51245f9718858c685e84500a44e176a133,100644,document-like,document-extension,
.agent/research/oak-openapi/oak-openapi-castr-replacement-report.md,d98959fed33fcd4e5735dd03e35ade622315155c,100644,document-like,document-extension,
.agent/research/openapi-ts/openapi-ts-comparison.md,99f41ff172c5c1000ccbb95e0e51f12e11d32d90,100644,document-like,document-extension,
.agent/research/openapi-ts/openapi-ts-mcp-plugin.md,4cbe9dc89f2607a29bd209548234f37762a4ffb0,100644,document-like,document-extension,
.agent/research/openapi-ts/openapi-ts-reuse-plan.md,a1c5a3204a1b3a3eddb7f5fd20b10b13fddcfb34,100644,document-like,document-extension,
.agent/research/statusline-inputs-research.md,a870c61aca21330229ed137d8c54e73e326a33a0,100644,document-like,document-extension,
.agent/research/trpc-to-openapi/notes.md,4bfbc07d4e661d6d6f79c38fc69c18555f575c57,100644,document-like,document-extension,
.agent/research/zod-and-transform-future-investigations.md,80c5af2af432328c983a16a1efdc3333f59c335e,100644,document-like,document-extension,
.agent/research/zod-compiler-comparison-and-surface-architecture.report-plan.md,f6885e456533d10403d23f9fd279d386399c65a7,100644,document-like,document-extension,
.agent/research/zod-compiler/README.md,e44f3c0a2d01b9dfccfe52102f2120c39ab9b5f8,100644,document-like,document-extension,
.agent/research/zod-compiler/comparison.md,c7fa88ab96030fffb80d70e073a060f4932b0fed,100644,document-like,document-extension,
.agent/research/zod-compiler/corrections.md,949a0313bdacc3054e3986b3a7b42df9932810d1,100644,document-like,document-extension,
.agent/research/zod-compiler/reasoning-trail.md,68a7ecb2dc120deabc6422586604614569d9c39f,100644,document-like,document-extension,
.agent/research/zod-openapi/notes.md,a14deec8d4573f8b06d7beb13016f11b9ae29445,100644,document-like,document-extension,
.agent/research/zod-to-openapi/notes.md,dae729e808994d00e3ee5742750786b69e3450b2,100644,document-like,document-extension,
.agent/research/zod/notes.md,691dab6335df221ee1fc00ae21c1ad8290424bc1,100644,document-like,document-extension,
.agent/research/zod/zod-compile-validate-bench-2026-08-31.run-1.out.jsonl,ff6bafef6c39189e0e9374c1388b47f125388dc0,100644,ordinary-undecided,,
.agent/research/zod/zod-compile-validate-bench-2026-08-31.run-2.out.jsonl,0218b834a3f1171c4696518c2f6074a2781b45e5,100644,ordinary-undecided,,
.agent/research/zod/zod-compile-validate-bench.mjs,27ff06d1aa9ecb6d7e36068999154cd6dece553d,100644,ordinary-undecided,,
.agent/research/zod/zod-exact-optional-probe-2026-08-31.out.json,46d12e88202b6f7af1e39926b5116d6d1139eece,100644,ordinary-undecided,,
.agent/research/zod/zod-exact-optional-probe.mjs,93a8311710d5d095a133437e9a9ec7175e448d0e,100644,ordinary-undecided,,
.agent/research/zod/zod-version-probe-2026-08-31.out.jsonl,9e3c4fe81539a5c1f09f9308cd6624a5fd051eb4,100644,ordinary-undecided,,
.agent/research/zod/zod-version-probe.mjs,954ee448633a4e43b738059674c8ab5ae98db1a1,100644,ordinary-undecided,,
.agent/rules/agent-state-observable.md,8ad28c6ef69abffe55f83a67d919dbf6ad5b7c1b,100644,document-like,document-extension,
.agent/rules/agentic-judgment-conserve-by-default.md,b57ac81033aeb2d50ee769fa91d680dc6d27953b,100644,document-like,document-extension,
.agent/rules/agents-default-no-gender.md,2e620b3a8963af0a5b9f51bd5cfa463b0f1f6ee1,100644,document-like,document-extension,
.agent/rules/apply-architectural-principles.md,54b162060041c43d12db894760b50dc70ac122ae,100644,document-like,document-extension,
.agent/rules/capability-landing-decision-procedure.md,3f10a8b1f214437858df33e94ca45fab787c8e9c,100644,document-like,document-extension,
.agent/rules/capture-practice-tool-feedback.md,9317157f921783eaa5c4d99f2e2c5850af39c123,100644,document-like,document-extension,
.agent/rules/check-singleton-per-window.md,4bf9f6950093e1e69cead4a986b5cf3446f3a973,100644,document-like,document-extension,
.agent/rules/closed-shape-design-optionality.md,fb4b2c816e1a64056c3451180816a02c2f1a54b7,100644,document-like,document-extension,
.agent/rules/collaboration-is-value-contingent.md,a040a1dc3df014b68151d9c322b7405358ec7a9b,100644,document-like,document-extension,
.agent/rules/comms-all-channels-watcher.md,98c109376d2dd79e89469db3b2126186d693af85,100644,document-like,document-extension,
.agent/rules/consolidate-at-second-consumer.md,ee6c09a13a4eb1c5b0cf7aec3b7be06f5faa1c54,100644,document-like,document-extension,
.agent/rules/continuity-surface-commits-as-orphans.md,427ea7af025e4f0afc5cbb476c339296b4a9fa41,100644,document-like,document-extension,
.agent/rules/directive-file-context-budget.md,81022e14632891fc68a0e36fa8e6d3e6ba4ac836,100644,document-like,document-extension,
.agent/rules/documentation-hygiene.md,e59614c3f9c01af246f090837b640826ed577adc,100644,document-like,document-extension,
.agent/rules/dont-break-build-without-fix-plan.md,22a92e57202425f2431984490254272183fe97ed,100644,document-like,document-extension,
.agent/rules/executive-memory-drift-capture.md,151489a002dbf9aadb43779500627c71bd1b1cfd,100644,document-like,document-extension,
.agent/rules/follow-agent-collaboration-practice.md,b2eb7fca33322d58a285472da432e94ee5d6eb2b,100644,document-like,document-extension,
.agent/rules/follow-collaboration-practice.md,01ab4c476a8a14b9f56cef17ca8f18c517e5970b,100644,document-like,document-extension,
.agent/rules/follow-the-practice.md,9b7dd28f2ab0a7b251c337c088084fe5ec44d814,100644,document-like,document-extension,
.agent/rules/generator-first-mindset.md,7bcc0e6a6145a65b745dd3dbc0047a37739d0c04,100644,document-like,document-extension,
.agent/rules/handoff-messages-self-contained.md,801e5b201e98d88d9474774d83435db03e444503,100644,document-like,document-extension,
.agent/rules/hook-policy-substring-discipline.md,7e006bc3255e04cbc3f7f7f4b404bc8b77c1009f,100644,document-like,document-extension,
.agent/rules/important-state-not-in-temp-files.md,9374fbb9166652b9d77ea812e20287ee9a89c145,100644,document-like,document-extension,
.agent/rules/input-output-pair-compatibility.md,7cb26bd8b2f47232469258adfde91b2ab332eb05,100644,document-like,document-extension,
.agent/rules/invoke-assumptions-expert.md,7d624769a0cbfdac7ef71c063f10f681d8dbd2ff,100644,document-like,document-extension,
.agent/rules/invoke-code-experts.md,63909eb08f910d597301dc742f7b8922505c8ada,100644,document-like,document-extension,
.agent/rules/invoke-doc-and-onboarding-experts-on-significant-changes.md,878fbd261b87748601c615b101457e6e88129834,100644,document-like,document-extension,
.agent/rules/invoke-mcp-expert.md,22f6dc1616669c27eba6c26759d0e9264baa9d09,100644,document-like,document-extension,
.agent/rules/invoke-reviewers.md,7f21dd1dfe502ef2aea67fa21dc130fdd95c6f1e,100644,document-like,document-extension,
.agent/rules/knowledge-preservation-over-fitness-warnings.md,247a74ddb217752c2c76299ba493f5879590ce2c,100644,document-like,document-extension,
.agent/rules/lint-after-edit.md,0420d7bf818f425faa4123f98324e86861f2609d,100644,document-like,document-extension,
.agent/rules/liveness-heartbeat-cron.md,b9e56caaf4bf9a36b9ffbefe2250b406d525c9e9,100644,document-like,document-extension,
.agent/rules/local-broken-code-never-leaves.md,643f5bfd91e3a3db541dc139aa8cae19d27d032f,100644,document-like,document-extension,
.agent/rules/loop-exit-criteria-required.md,0cb09084f593706a8f825100486dc25f70070b13,100644,document-like,document-extension,
.agent/rules/markdown-code-blocks-must-have-language.md,8088db7b7170aec2a50bc6b22f343beb895532d5,100644,document-like,document-extension,
.agent/rules/monitor-branch-touched-files.md,af62875079eed12a60e838160f775cdd37a2f699,100644,document-like,document-extension,
.agent/rules/napkin.md,50e6715eec23f1297d89d8d747d2fb3f65392651,100644,document-like,document-extension,
.agent/rules/never-disable-checks.md,6d15379d47c4fa54f26fe72216af4ee64365e559,100644,document-like,document-extension,
.agent/rules/never-edit-generated-files.md,7c15200a5d9e89664d7fee616cdb72c16f772b12,100644,document-like,document-extension,
.agent/rules/never-use-git-to-remove-work.md,72826a1df728e347acd2aaa25f5be85fcc5a74c6,100644,document-like,document-extension,
.agent/rules/new-rule-vs-pdr-clause.md,5e9de8fa2b1da674cb529f0fd4382bc44196d314,100644,document-like,document-extension,
.agent/rules/no-conditional-tests.md,1c756b2497329a58b5e712b4dbd6ff0035eaed5b,100644,document-like,document-extension,
.agent/rules/no-global-state-in-tests.md,799b1d861f5a22e8a9eec2f4223132f0ea4705fe,100644,document-like,document-extension,
.agent/rules/no-hedging-vocabulary.md,b228ec6743a01297fa0831947d5fd3a870e3a14b,100644,document-like,document-extension,
.agent/rules/no-machine-local-paths.md,57e87e7dd5634d5850db3caaa83858fda712a972,100644,document-like,document-extension,
.agent/rules/no-manufactured-permission.md,c8ef83e221bb65ceb0ef36d12c238a6301c188e5,100644,document-like,document-extension,
.agent/rules/no-moving-targets-in-permanent-docs.md,0d34d41c95c1e80470272c887700f1c8724de281,100644,document-like,document-extension,
.agent/rules/no-skipped-tests.md,79dec6ab23b2e0d8fc2e93190cb2ab5ebf93529b,100644,document-like,document-extension,
.agent/rules/no-speed-pressure.md,43169f98a45658ac3ec8c8e1a50593becffcfde4,100644,document-like,document-extension,
.agent/rules/no-tombstones-for-removed-ideas.md,92a5d541103b37775ca495375085cf3133934484,100644,document-like,document-extension,
.agent/rules/no-type-shortcuts.md,efe9e8d2ebb73b238b107f44bef971947a6dca21,100644,document-like,document-extension,
.agent/rules/no-unbounded-host-load.md,68383b2cdffe09d0ccd8eba1a090b29fdb8640b4,100644,document-like,document-extension,
.agent/rules/no-verify-requires-fresh-authorisation.md,a08790c2f6bb2895475144bb7d16bd87b65e7031,100644,document-like,document-extension,
.agent/rules/no-warning-toleration.md,c98432f1bc879e9e6b9dc4e59f65ac10ebc5ab35,100644,document-like,document-extension,
.agent/rules/one-push-per-review-wave.md,b8dc2c5f6110080ba9883c5fba6262fa4ad874b0,100644,document-like,document-extension,
.agent/rules/owner-attention-at-action-moments.md,f3c6e55383218e7050144fb500c58d3ac0d402a8,100644,document-like,document-extension,
.agent/rules/per-user-memory-is-a-buffer.md,cb041c11f96e956db5dd684d9fd02d0d50d63d1e,100644,document-like,document-extension,
.agent/rules/permanent-doc-is-the-consolidation-record.md,d3a8e5e72ebc374797ee6fab4aac59de2df5c148,100644,document-like,document-extension,
.agent/rules/ping-before-escalate.md,63cadbb858fd0994b740668bc4468f27afb8a2f1,100644,document-like,document-extension,
.agent/rules/plan-body-first-principles-check.md,44750ce18c3707f8f1256a0759e8ef9e04e4164a,100644,document-like,document-extension,
.agent/rules/pr-comments-resolve-and-recheck.md,bbe34f4ff602ebdb5565e1075618fe3809959150,100644,document-like,document-extension,
.agent/rules/practice-core-portability.md,a262567f30533fc42bfee58ce6671bef7cf32ebe,100644,document-like,document-extension,
.agent/rules/pre-execution-code-expert-review-per-loop-cycle.md,edeabbd46801264ecb3cb26d568e16ef270288b8,100644,document-like,document-extension,
.agent/rules/pre-merge-divergence-analysis.md,131b44a944b73374b0ae05593c299673b26453ee,100644,document-like,document-extension,
.agent/rules/precedence-is-not-approval.md,8bb31d47fa88ab5314fb9806a17f36a2e03f044e,100644,document-like,document-extension,
.agent/rules/present-verdicts-not-menus.md,e9390558a0d0299b92cb675edb93c16b9e5d656a,100644,document-like,document-extension,
.agent/rules/quality-gate-failures.md,7ad3c9ad9992878335a63758bc704056d87877fd,100644,document-like,document-extension,
.agent/rules/re-apply-first-question-at-elaboration-boundaries.md,5507e85efefa9ca601b281c7f49b93b592d24ba9,100644,document-like,document-extension,
.agent/rules/read-agent-md.md,1a54fda3f255183b1185bf989320070cc784c33b,100644,document-like,document-extension,
.agent/rules/read-before-asking.md,9e84249f52b95fec507a762386feee95a86362cc,100644,document-like,document-extension,
.agent/rules/read-diagnostic-artefacts-in-full.md,ed2e1cdc1150a30d8a25e170b9790d0bd3b48cc5,100644,document-like,document-extension,
.agent/rules/register-active-areas-at-session-open.md,f176f3dba9f530b949ffc9c970f8c4fa52be739a,100644,document-like,document-extension,
.agent/rules/register-identity-on-thread-join.md,56aff41dcd74207dd27b09ee82e2edf6132541be,100644,document-like,document-extension,
.agent/rules/replace-dont-bridge.md,7c9a5b86626eac0039ee66aa80c7a32baccf7db7,100644,document-like,document-extension,
.agent/rules/respect-active-agent-claims.md,f087c523adeaf8763037f5ce1a322e73bf909b99,100644,document-like,document-extension,
.agent/rules/rules-have-no-exceptions.md,5d9f6799e45e12a030a42eb25a220b4fd93f8804,100644,document-like,document-extension,
.agent/rules/sha-prefix-in-collaboration-content.md,da5904dca6c4035475c69190165db20908448df0,100644,document-like,document-extension,
